Index,Word,Glossary,EnglishGlossary,Type,Character,IPA,Rom,1st check,Remark
136_Hakka_1,136,今天,Today,Hakka_1,今日,kim13>35ȵit31,gim1 ngit5 ,OK,
137_Hakka_1,137,昨天,Yesterday,Hakka_1,暫暋日,tsʰam53min13>35ȵit31,cam4 min1 ngit5 ,OK,
138_Hakka_1,138,前天,The day before yesterday,Hakka_1,前日,tsʰiɛn11ȵit31,cien2 ngit5 ,OK,
139_Hakka_1,139,大前天,Two days before yesterday,Hakka_1,大前日,tʰai53>55tsʰiɛn11ȵit31,tai4 cien2 ngit5 ,OK,
140_Hakka_1,140,明天,Tomorrow,Hakka_1,晨朝日,sin13tsau13>35ȵit31,sin1 zau1 ngit5 ,OK,
141_Hakka_1,141,後天,The day after tomorrow,Hakka_1,後日,hɛu53>55ȵit31,heu4 ngit5 ,OK,
142_Hakka_1,142,大後天,Two days after tomorrow,Hakka_1,大後日,tʰai53hɛu53ȵit31,tai4 heu4 ngit5 ,OK,
143_Hakka_1,143,次日,Next day,Hakka_1,第二日,tʰi53ȵi53ȵit31,ti4 ngi4 ngit5 ,OK,
144_Hakka_1,144,每天,Everyday,Hakka_1,日日,ȵit31ȵit31,ngit5 ngit5 ,OK,
145_Hakka_1,145,日子(時日),Day,Hakka_1,日子,ȵit31tsu13,ngit5 zu1 ,OK,
146_Hakka_1,146,(幾個)小時,Hour,Hakka_1,鐘頭,tsuŋ13>35tʰɛu11,zung1 teu2 ,OK,
147_Hakka_1,147,(幾)點,O’clock,Hakka_1,點鐘,tiam31tsuŋ13,diam3 zung1 ,OK,
148_Hakka_1,148,黎明(日出前),Dawn,Hakka_1,天光,tʰiɛn13kɔŋ13,tien1 gong1 ,OK,
149_Hakka_1,149,早晨(泛指),Early morning,Hakka_1,朝晨頭,tsau13>35sin11tʰɛu11,zau1 sin2 teu2 ,OK,
150_Hakka_1,150,上午,Morning,Hakka_1,上晝,sɔŋ53tsiu53,song4 ziu4 ,OK,
151_Hakka_1,151,中午,Noon,Hakka_1,晏晝,an53tsiu53,an4 ziu4 ,OK,
152_Hakka_1,152,下午,Afternoon,Hakka_1,下晝,ha13tsiu53,ha1 ziu4 ,OK,
153_Hakka_1,153,傍晚,Dusk,Hakka_1,斷暗,tʰɔn13am53,ton1 am4 ,OK,
154_Hakka_1,154,白天,Daytime,Hakka_1,日辰頭,ȵit31sin11tʰɛu11,ngit5 sin2 teu2 ,OK,
155_Hakka_1,155,夜裏(睡靜後),Night,Hakka_1,夜晚辰,ja53man13>35sin11,ya4 man1 sin2 ,OK,
156_Hakka_1,156,晚上(掌燈至入睡前),Evening,Hakka_1,晚辰頭,man13>35sin11tʰɛu11,man1 sin2 teu2 ,OK,
157_Hakka_1,157,整天,Whole day,Hakka_1,成日,saŋ11ȵit31,sang2 ngit5 ,OK,
158_Hakka_1,158,天亮了,Daybreak,Hakka_1,天光,tʰiɛn13kɔŋ13,tien1 gong1 ,OK,
159_Hakka_1,159,天黑了,(The day is) getting dark,Hakka_1,斷暗,tʰɔn13am53,ton1 am4 ,OK,
160_Hakka_1,160,月初,Beginning of the month,Hakka_1,月頭,ȵiɛt53tʰɛu11,ngiet6 teu2 ,OK,
161_Hakka_1,161,月底,At the end of the month,Hakka_1,月尾,ȵiɛt53mui13,ngiet6 mui1 ,OK,
162_Hakka_1,162,從前,Before In the past,Hakka_1,早下,tsau31ha53,zau3 ha4 ,OK,
163_Hakka_1,163,現在,Now,Hakka_1,今下,kin13ha53,gin1 ha4 ,OK,
163_Hakka_2,163,現在,Now,Hakka_2,今下,kin13la53,gin1 la4 ,OK,
164_Hakka_1,164,起初,At the beginning,Hakka_1,開頭,hɔi13>35tʰɛu11,hoi1 teu2 ,OK,
165_Hakka_1,165,後來,Later,Hakka_1,跟尾,kɛn53mui13,gen4 mui1 ,OK,
165_Hakka_2,165,後來,Later,Hakka_2,黏尾,ȵiam11mui13,ngiam2 mui1 ,OK,
166_Hakka_1,166,最後,At last,Hakka_1,包尾,pau13mui13,bau1 mui1 ,OK,
167_Hakka_1,167,剛才,A moment ago,Hakka_1,正先,tsʰaŋ53siɛn13,cang4 sien1 ,OK,
168_Hakka_1,168,大年初一,The first day of Chinese Lunar New Year,Hakka_1,年初一,tsʰaŋ13ȵiɛt53tsʰɔ13>35jit31,cang1 ngiet6 co1 yit5 ,有問題,ROM  = 正年初一
169_Hakka_1,169,端午節,Dragon Boat Festival,Hakka_1,五月節,ŋ13ȵiɛt53tsiɛt31,ng1 ngiet6 ziet5 ,OK,
170_Hakka_1,170,中秋節,Mid-Autumn Festival,Hakka_1,八月十五,pat31ȵiɛt53sip53ŋ31,bat5 ngiet6 sip6 ng3 ,OK,
170_Hakka_2,170,中秋節,Mid-Autumn Festival,Hakka_2,八月半,pat31ȵiɛt53pan53,bat5 ngiet6 ban4 ,OK,
171_Hakka_1,171,重陽節,The Double Ninth Festival,Hakka_1,重陽,tsʰuŋ11jɔŋ11,cung2 yong2 ,OK,
172_Hakka_1,172,除夕,New Near’s Eve,Hakka_1,年三十晚,ȵiɛn11sam13sip53man13,ngien2 sam1 sip6 man1 ,OK,
173_Hakka_1,173,曆書,The Chinese calendar book Almanac,Hakka_1,通書,tʰuŋ13su13,tung1 su1 ,OK,
174_Hakka_1,174,一輩子,A whole life,Hakka_1,一世,jit31sɛ53,yit5 se4 ,OK,
175_Hakka_1,175,前世,Previous life,Hakka_1,前世,tsʰiɛn11sɛ53,cien2 se4 ,OK,
176_Hakka_1,176,後世,Next life,Hakka_1,轉世,tsɔn31sɛ53,zon3 se4 ,OK,
177_Hakka_1,177,一會兒,A while,Hakka_1,一陣間,jit31tsʰin53kan13,yit5 cin4 gan1 ,OK,
177_Hakka_2,177,一會兒,A while,Hakka_2,陣時間,tsʰin53>55si11kan13,cin4 si2 gan1 ,OK,
178_Hakka_1,178,瞬間,A moment,Hakka_1,攝下眼,ȵiap31ha53>55ŋan31,ngiap5 ha4 ngan3 ,OK,
179_Hakka_1,179,(什麼)時候,(What)time,Hakka_1,時途,si11tʰu11,si2 tu2 ,OK,
180_Hakka_1,180,水田,Paddy field,Hakka_1,水田,sui31tʰiɛn11,sui3 tien2 ,OK,
181_Hakka_1,181,旱地,Dry land,Hakka_1,旱地,hɔn13tʰi53,hon1 ti4 ,OK,
182_Hakka_1,182,田埂,Fieldridge,Hakka_1,田塍壆,tʰiɛn11sun11,tien2 sun2 ,有問題,character =/= IPA & ROM
183_Hakka_1,183,土坎兒,Mound,Hakka_1,墩頭,ŋam53,ngam4 ,有問題,character =/= IPA & ROM
184_Hakka_1,184,種田,Farm(v.),Hakka_1,耕田,kaŋ13>35tʰiɛn11,gang1 tien2 ,OK,
185_Hakka_1,185,拔秧,Pull up the seedling (from the nursery),Hakka_1,扯秧,tsʰa31jɔŋ13,ca3 yong1 ,OK,
186_Hakka_1,186,插秧,Transplant rice seedlings (into irrigated field),Hakka_1,蒔田,si53tʰiɛn11,si4 tien2 ,OK,
187_Hakka_1,187,耘田,Plough(v) furrow,Hakka_1,耘田,vun11tʰiɛn11,vun2 tien2 ,OK,
188_Hakka_1,188,割稻,Reap the paddy,Hakka_1,割禾,kɔt31vɔ11,got5 vo2 ,OK,
189_Hakka_1,189,脫粒,Thresh,Hakka_1,拌禾,pʰan13>35vɔ11,pan1 vo2 ,OK,
190_Hakka_1,190,稻草,Straw,Hakka_1,禾稈草,vɔ11kɔn31tsʰau31,vo2 gon3 cau3 ,OK,
191_Hakka_1,191,稻茬兒,The bottom of the paddy stalk,Hakka_1,禾稈頭,vɔ11kɔn31tʰɛu11,vo2 gon3 teu2 ,OK,
192_Hakka_1,192,撒(草木灰),Scatter,Hakka_1,敥,jam53,yam4 ,OK,
193_Hakka_1,193,漚肥(漚制肥料),Fermentation of organic fertilizer,Hakka_1,漚肥,ɛu53>55pʰui11,eu4 pui2 ,OK,
194_Hakka_1,194,鋤頭,Hoe,Hakka_1,钁鋤,kiɔk31tsʰɔ11,giok5 co2 ,OK,
195_Hakka_1,195,(鋤頭)把,Hoe handle,Hakka_1,柄,piaŋ53,biang4 ,OK,
196_Hakka_1,196,鐵鍬,Shovel,Hakka_1,鐵鏟,tʰiɛt31tsʰan31,tiet5 can3 ,OK,
197_Hakka_1,197,鎬(挖土用),Pick(n.),Hakka_1,釘鋤,taŋ13>35tsʰɔ11,dang1 co2 ,OK,
197_Hakka_2,197,鎬(挖土用),Pick(n.),Hakka_2,番釘,fan13taŋ13,fan1 dang1 ,OK,
198_Hakka_1,198,鐮刀(割禾用),Sickle (for reaping),Hakka_1,禾鐮,vɔ11liam11,vo2 liam2 ,OK,
199_Hakka_1,199,鐮刀(割草用),Sickle (for cutting grass),Hakka_1,鐮刀,liam11tau13,liam2 dau1 ,OK,
200_Hakka_1,200,柴刀,Chopper for chopping wood,Hakka_1,柴刀,tsʰai11tau13,cai2 dau1 ,OK,
201_Hakka_1,201,犁,Plough(n.),Hakka_1,犁,lai11,lai2 ,OK,
202_Hakka_1,202,耙,Harrow,Hakka_1,耙,pʰa11,pa2 ,OK,
203_Hakka_1,203,水車(車水用),Watermill for irrigation,Hakka_1,水車,sui31tsʰa13,sui3 ca1 ,OK,
204_Hakka_1,204,風車(風穀用),Windmilltoget rid of empty paddy corns,Hakka_1,風櫃,fuŋ13kʰui53,fung1 kui4 ,OK,
205_Hakka_1,205,打穀桶,Threshing bucket,Hakka_1,拌桶,pʰan13>35tʰuŋ31,pan1 tung3 ,OK,
206_Hakka_1,206,畚箕(畚穀用),A shallow container for winnowing seeds,Hakka_1,簸箕,pɔi53ki13,boi4 gi1 ,OK,
207_Hakka_1,207,畚箕(畚垃圾用),Dust pan(for scooping the trash),Hakka_1,畚臿,pun53ki13,bun4 gi1 ,唔肯定,206/207:diff. character but same pron.
208_Hakka_1,208,土箕(挑土用),Dust pan(for scooping the soil),Hakka_1,糞箕,pun53ki13,bun4 gi1 ,唔肯定,206/207:diff. character but same pron.
209_Hakka_1,209,穀籮(盛穀用),A large bamboo basket for keeping the paddy-rice,Hakka_1,籮,lɔ11,lo2 ,OK,
210_Hakka_1,210,篩子,Sieve,Hakka_1,篩,si13,si1 ,OK,
211_Hakka_1,211,磨(磨麵粉用),Grind,Hakka_1,磨,mɔ53,mo4 ,OK,
212_Hakka_1,212,礱(磨穀脫殼用),Handmill,Hakka_1,礱磨,luŋ11mɔ53,lung2 mo4 ,OK,
213_Hakka_1,213,碓(統稱),A tool for pounding rice,Hakka_1,碓,tɔi53,doi4 ,OK,
214_Hakka_1,214,碓臼,The rice poundinghole,Hakka_1,碓坎,tɔi53>55ham31,doi4 ham3 ,OK,
215_Hakka_1,215,碓杵,Pestle,Hakka_1,碓頭,tɔi53>55tʰɛu11,doi4 teu2 ,OK,
216_Hakka_1,216,碾子(大小有無區別),Stone roller,Hakka_1,碾子,liɛn53>55tsu31,lien4 zu3 ,OK,
217_Hakka_1,217,石滾(壓地，打場用),Grindwheel (for pressing the ground),Hakka_1,石碌,sak53luk31,sak6 luk5 ,OK,
218_Hakka_1,218,曬穀場,Grain-sunning ground,Hakka_1,禾庭,vɔ11tʰaŋ11,vo2 tang2 ,OK,
219_Hakka_1,219,曬穀簟,Grain-sunning container,Hakka_1,穀笪,kuk31tat31,guk5 dat5 ,OK,
220_Hakka_1,220,扁擔,Shoulder pole,Hakka_1,擔竿,tam53kɔn13,dam4 gon1 ,OK,
221_Hakka_1,221,繩子,Rope,Hakka_1,索嫲,sɔk31ma11,sok5 ma2 ,OK,
223_Hakka_1,223,打樁,Pound (strike on something continuously),Hakka_1,打樁,ta31tsɔŋ13,da3 zong1 ,OK,
224_Hakka_1,224,楔子,Chock,Hakka_1,楔仔,siap31tsai31,siap5 zai3 ,OK,
225_Hakka_1,225,(趕牛的)竹枝,Bamboo lash,Hakka_1,竹檳子,tsuk31pin13>35tsai31,zuk5 bin1 zai3 ,OK,
226_Hakka_1,226,種麥子,Plant the wheat,Hakka_1,點麥,tiam53mak53,diam4 mak6 ,OK,
227_Hakka_1,227,(種子)出芽,sprout,Hakka_1,暴芽,pau53>55ŋa11,bau4 nga2 ,OK,
227_Hakka_2,227,(種子)出芽,sprout,Hakka_2,吥芽,put53ŋa11,but6 nga2 ,OK,
228_Hakka_1,228,放牛,Herding(thecow),Hakka_1,掌牛,tsɔŋ31ȵiu11,zong3 ngiu2 ,OK,
229_Hakka_1,229,打柴,Cutting firewood,Hakka_1,剁柴,tɔk53tsʰai11,dok6 cai2 ,OK,
230_Hakka_1,230,趕集,Going to market place,Hakka_1,投墟,tʰɛu11hi13,teu2 hi1 ,OK,
231_Hakka_1,231,去城裏,Go to the city,Hakka_1,出墟,tsʰut31hi13,cut5 hi1 ,OK,
232_Hakka_1,232,(用網)捕魚,Catch fish with net,Hakka_1,網魚,miɔŋ31ŋ11,miong3 ng2 ,OK,
233_Hakka_1,233,(用手)捕魚,Catch fish by hand,Hakka_1,捉魚,tsuk31ŋ11,zuk5 ng2 ,OK,
234_Hakka_1,234,築壩(攔河而築),Building dam,Hakka_1,作陂頭,tsɔk31pi13>35tʰɛu11,zok5 bi1 teu2 ,OK,
235_Hakka_1,235,築堤(沿河而築),Building bank,Hakka_1,作河壆,tsɔk31hɔ11pɔk31,zok5 ho2 bok5 ,OK,
236_Hakka_1,236,抽乾水塘,Pump out the pond,Hakka_1,乾塘,kɔn13>35tʰɔŋ11,gon1 tong2 ,OK,
237_Hakka_1,237,戽水,(The action of) bailing out water,Hakka_1,戽水,fu53>55sui31,fu4 sui3 ,OK,
238_Hakka_1,238,碾米,Grind the rice,Hakka_1,絞米,kau31mi31,gau3 mi3 ,OK,
239_Hakka_1,239,菜園,Vegetable garden,Hakka_1,菜園,tsʰɔi53>55jɛn11,coi4 yen2 ,OK,
240_Hakka_1,240,種菜,Plant the vegetable,Hakka_1,種菜,tsuŋ53tsʰɔi53,zung4 coi4 ,OK,
241_Hakka_1,241,澆菜,Water the vegetable,Hakka_1,淋菜,lim11tsʰɔi11,lim2 coi2 ,OK,
242_Hakka_1,242,剖魚,Kill fish (for cooking),Hakka_1,劏魚,tʰɔŋ13>35ŋ11,tong1 ng2 ,OK,
243_Hakka_1,243,殺雞,Kill chicken (for cooking),Hakka_1,劏雞,tʰɔŋ13kai13,tong1 gai1 ,OK,
244_Hakka_1,244,宰豬,Kill pig (for meat),Hakka_1,劏豬,tʰɔŋ13tsu13,tong1 zu1 ,OK,
245_Hakka_1,245,養雞,Raise chicken,Hakka_1,養雞,jɔŋ13kai13,yong1 gai1 ,OK,
246_Hakka_1,246,養豬,Raise pigs,Hakka_1,養豬,jɔŋ13tsu13,yong1 zu1 ,OK,
247_Hakka_1,247,幹活,Work,Hakka_1,做東西,tsɔ53tuŋ13si13,zo4 dung1 si1 ,OK,
247_Hakka_2,247,幹活,Work,Hakka_2,做事,tsɔ53sɛ53,zo4 se4 ,OK,
248_Hakka_1,248,買米,Buy the rice,Hakka_1,打米,ta31mi31,da3 mi3 ,OK,
249_Hakka_1,249,買肉,Buy the meat,Hakka_1,買肉,mai13>35ȵiuk31,mai1 ngiuk5 ,OK,
250_Hakka_1,250,淘米,Wash the rice,Hakka_1,洗米,sɛ31mi13,se3 mi1 ,OK,
251_Hakka_1,251,做飯,Cook,Hakka_1,煮飯,tsu31fan53,zu3 fan4 ,OK,
252_Hakka_1,252,燜飯,Stew rice,Hakka_1,燜飯,mun13fan53,mun1 fan4 ,OK,
253_Hakka_1,253,做菜,Making dishes,Hakka_1,煮菜,tsu31tsʰɔi53,zu3 coi4 ,OK,
254_Hakka_1,254,(細火)炆,Braise with slow fire,Hakka_1,炆,mun13,mun1 ,OK,
255_Hakka_1,255,(清水)煮,Boil,Hakka_1,煠,sap53,sap6 ,OK,
256_Hakka_1,256,煲湯,Make soup,Hakka_1,煲順,pau13sun53,bau1 sun4 ,OK,
257_Hakka_1,257,汆湯,Quick-boilsoup,Hakka_1,淥順,luk31sun53,luk5 sun4 ,OK,
258_Hakka_1,258,(湯)溢(出),Spill over,Hakka_1,湓,pʰun11,pun2 ,OK,
259_Hakka_1,259,涮碗,Wash the dishes,Hakka_1,洗碗,lɔŋ13>35vɔn31,long1 von3 ,唔肯定,訓讀？
260_Hakka_1,260,擦(桌子),Clean (the table),Hakka_1,抹,mat31,mat5 ,OK,
261_Hakka_1,261,收拾,Tidy up,Hakka_1,撿,kiam31,giam3 ,OK,
262_Hakka_1,262,供養,Support (the old with money),Hakka_1,養,jɔŋ13,yong1 ,OK,
263_Hakka_1,263,看家,Watch the door,Hakka_1,掌屋,tsɔŋ31vuk31,zong3 vuk5 ,OK,
264_Hakka_1,264,縫(衣服),Sew,Hakka_1,聯,liɛn11,lien2 ,OK,
265_Hakka_1,265,漂洗(衣服),Rinse,Hakka_1,洗衫,sɛ31sam13,se3 sam1 ,OK,
266_Hakka_1,266,晾乾,Air dry,Hakka_1,晾燥,laŋ11tsau13,lang2 zau1 ,OK,
267_Hakka_1,267,釘(被子),Sew the quilt,Hakka_1,聯,liɛn11,lien2 ,OK,
268_Hakka_1,268,釘(扣子),Sew the button,Hakka_1,聯,liɛn11,lien2 ,OK,
269_Hakka_1,269,繞(毛線),Wind the wool,Hakka_1,縈,jaŋ13,yang1 ,OK,
270_Hakka_1,270,燒(開水),Boil the water,Hakka_1,煮,tsu31,zu3 ,OK,
271_Hakka_1,271,灌(開水),pouring boiled water from ket- tle to thermos,Hakka_1,入,ȵip53,ngip6 ,OK,
272_Hakka_1,272,燙(傷),Scald,Hakka_1,淥,luk53,luk6 ,OK,
273_Hakka_1,273,失火,Catch fire,Hakka_1,火燭,fɔ31tsuk31,fo3 zuk5 ,OK,
273_Hakka_2,273,失火,Catch fire,Hakka_2,火燒屋,fɔ31sau13>35vuk31,fo3 sau1 vuk5 ,OK,
274_Hakka_1,274,(火)滅了,Crush out,Hakka_1,烏,vu11,vu2 ,OK,
275_Hakka_1,275,使勁(拉),Pull furiously,Hakka_1,出力,tsʰut31lit53,cut5 lit6 ,OK,
276_Hakka_1,276,安裝(鋤柄),Install,Hakka_1,斣,tɛu53,deu4 ,OK,
277_Hakka_1,277,修理(傢具),Repair (furniture),Hakka_1,整,tsin31,zin3 ,OK,
278_Hakka_1,278,修理(收音機),Repair (radio),Hakka_1,整,tsin31,zin3 ,OK,
279_Hakka_1,279,撿漏,Check and mend the roof,Hakka_1,撿瓦背,kiam31ŋa31pɔi53,giam3 nga3 boi4 ,有問題,should be ŋa13
280_Hakka_1,280,揀(菜),Trim vegetables for cooking,Hakka_1,擇,tʰɔk53,tok6 ,OK,
281_Hakka_1,281,攢(錢),Save money,Hakka_1,存,sun11,sun2 ,OK,
282_Hakka_1,282,焙(尿布),Dry the diaper over the fire,Hakka_1,炕,kʰɔŋ53,kong4 ,OK,
283_Hakka_1,283,(用煙)熏(肉),Fume(the meat),Hakka_1,熏,hiun13,hiun1 ,OK,
284_Hakka_1,284,(用鹽)醃(肉),Pickle (the meat),Hakka_1,醃,jap31,yap5 ,OK,
285_Hakka_1,285,(把開水)攤涼,letting boiled water cool down naturally,Hakka_1,攤,tʰaŋ13,tang1 ,OK,
286_Hakka_1,286,稻子(整株植物),Paddy,Hakka_1,禾,vɔ11,vo2 ,OK,
287_Hakka_1,287,稻穀(脫粒後的穀子),Grain,Hakka_1,穀,kuk31,guk5 ,OK,
288_Hakka_1,288,穀穗,Ear of rice,Hakka_1,禾串,vɔ11tsʰɔn53,vo2 con4 ,OK,
289_Hakka_1,289,秕穀,Blasted grains,Hakka_1,泛穀,pʰaŋ53>55kuk31,pang4 guk5 ,OK,
290_Hakka_1,290,大米,Rice (grains),Hakka_1,米,mi31,mi3 ,OK,
291_Hakka_1,291,糯米,Sticky rice,Hakka_1,糯米,lɔ53>55mi31,lo4 mi3 ,OK,
292_Hakka_1,292,粳米,Rice,Hakka_1,粘米,tsam13>35mi31,zam1 mi3 ,OK,
293_Hakka_1,293,麥子,Wheat,Hakka_1,麥,mak53,mak6 ,OK,
294_Hakka_1,294,小米,Millet,Hakka_1,狗尾粟,kɛu31mui13>35suk31,geu3 mui1 suk5 ,OK,
295_Hakka_1,295,玉米,Maize,Hakka_1,包粟,pau13>35suk31,bau1 suk5 ,OK,
296_Hakka_1,296,高粱,Sorghum,Hakka_1,高粱粟,kau13>35liɔŋ11suk31,gau1 liong2 suk5 ,OK,
297_Hakka_1,297,黃豆,Soybean,Hakka_1,黃豆,vɔŋ11tʰɛu53,vong2 teu4 ,OK,
298_Hakka_1,298,豌豆,Snow pea,Hakka_1,荷蘭豆,hɔ11lan13tʰɛu53,ho2 lan1 teu4 ,OK,
299_Hakka_1,299,蠶豆,Broad bean,Hakka_1,蠶豆,tsʰam11tʰɛu53,cam2 teu4 ,OK,
300_Hakka_1,300,芝麻,Sesame,Hakka_1,油麻,jiu11ma11,yiu2 ma2 ,OK,
301_Hakka_1,301,豇豆,Cowpea,Hakka_1,豆角,tʰɛu53>55kɔk31,teu4 gok5 ,OK,
302_Hakka_1,302,扁豆,Haircot bean,Hakka_1,刀豆,tau13tʰɛu53,dau1 teu4 ,有問題,錄音有302a/b  
303_Hakka_1,303,紅薯,Sweet potato,Hakka_1,番薯,fan13>35su11,fan1 su2 ,OK,
304_Hakka_1,304,土豆,Potato,Hakka_1,荷蘭薯,hɔ11lan13>35su11,ho2 lan1 su2 ,OK,
304_Hakka_2,304,土豆,Potato,Hakka_2,薯仔,su11tsai31,su2 zai3 ,OK,
305_Hakka_1,305,花生,Peanut,Hakka_1,地豆,tʰi53tʰɛu53,ti4 teu4 ,OK,
306_Hakka_1,306,花生米,Peanut kernel,Hakka_1,地豆米,tʰi53tʰɛu53>55mi31,ti4 teu4 mi3 ,OK,
307_Hakka_1,307,蘑菇,Mushroom,Hakka_1,菇,ku13,gu1 ,OK,
308_Hakka_1,308,板粟(大者),Chestnut (big),Hakka_1,風栗,fuŋ13lit53,fung1 lit6 ,OK,
309_Hakka_1,309,毛粟(較小),Chestnut (small),Hakka_1,粟子,lit53tsu31,lit6 zu3 ,OK,
310_Hakka_1,310,甘蔗,Sugar cane,Hakka_1,蔗,tsa53,za4 ,OK,
311_Hakka_1,311,蔬菜,Vegetable,Hakka_1,青菜,tsʰiaŋ13tsʰɔi53,ciang1 coi4 ,OK,
312_Hakka_1,312,菠菜,Spinach,Hakka_1,角菜,kɔk31tsʰɔi53,gok5 coi4 ,OK,
313_Hakka_1,313,洋白菜,Cabbage,Hakka_1,黃芽白,vɔŋ11ŋa11pʰak53,vong2 nga2 pak6 ,OK,
314_Hakka_1,314,茄子,Eggplant,Hakka_1,矮瓜,ai31ka13,ai3 ga1 ,OK,
315_Hakka_1,315,絲瓜,Sponge gourd,Hakka_1,絲瓜,sɛ13ka13,se1 ga1 ,OK,
316_Hakka_1,316,南瓜,Pumpkin,Hakka_1,金瓜,kim13ka13,gim1 ga1 ,OK,
317_Hakka_1,317,冬瓜,Wax gourd,Hakka_1,冬瓜,tuŋ13ka13,dung1 ga1 ,OK,
318_Hakka_1,318,黃瓜,Cucumber,Hakka_1,黃瓜,vɔŋ11ka13,vong2 ga1 ,OK,
319_Hakka_1,319,西紅柿,Tomato,Hakka_1,番茄,fan13kʰiɔ11,fan1 kio2 ,OK,
320_Hakka_1,320,蘿蔔,Radish,Hakka_1,蘿蔔,lɔ11pʰɛt53,lo2 pet6 ,OK,
321_Hakka_1,321,胡蘿蔔,Carrot,Hakka_1,紅蘿蔔,fuŋ11lɔ11pʰɛt53,fung2 lo2 pet6 ,OK,
322_Hakka_1,322,辣椒,Chili pepper,Hakka_1,辣椒,lat53tsiau13,lat6 ziau1 ,OK,
323_Hakka_1,323,蕹菜,Water spinach,Hakka_1,蕹菜,vuŋ53tsʰɔi53,vung4 coi4 ,OK,
324_Hakka_1,324,韭菜,Chives,Hakka_1,韭菜,kiu31tsʰɔi53,giu3 coi4 ,OK,
325_Hakka_1,325,莧菜,Chinese spinach,Hakka_1,莧菜,han53tsʰɔi53,han4 coi4 ,OK,
326_Hakka_1,326,芥菜,Leaf mustard,Hakka_1,芥菜,kai53tsʰɔi53,gai4 coi4 ,OK,
327_Hakka_1,327,芹菜,Celery,Hakka_1,芹菜,kʰiun11tsʰɔi53,kiun2 coi4 ,OK,
328_Hakka_1,328,芫荽,Chinese parsley,Hakka_1,芫荽,jɛn11sui13,yen2 sui1 ,OK,
329_Hakka_1,329,萵苣,"Lettuce,Garland chrysanthemum",Hakka_1,脈菜,mak31tsʰɔi53,mak5 coi4 ,OK,
330_Hakka_1,330,木耳菜,Malabar Spinach Ceylon spinach,Hakka_1,潺菜,tsʰan11tsʰɔi53,can2 coi4 ,OK,
331_Hakka_1,331,慈姑,Chinese arrowhead,Hakka_1,牙姑,ŋa11ku13,nga2 gu1 ,OK,
332_Hakka_1,332,藕,Lotus root,Hakka_1,蓮藕,liɛn11lɛu13,lien2 leu1 ,OK,
333_Hakka_1,333,荸薺,Chinese water chestnut,Hakka_1,馬蹄,ma13>35tʰai11,ma1 tai2 ,OK,
334_Hakka_1,334,菱角,Water chestnut,Hakka_1,菱角,lin11kɔk31,lin2 gok5 ,OK,
335_Hakka_1,335,蔥,"Spring onion, Shallot",Hakka_1,蔥仔,tsʰuŋ13>35tsai31,cung1 zai3 ,OK,
336_Hakka_1,336,大蒜(整株),Garlic(the whole plant),Hakka_1,蒜仔,sɔn53>55tsai31,son4 zai3 ,OK,
337_Hakka_1,337,蒜薹,Garlic sprout,Hakka_1,蒜苗,sɔn53>55miau11,son4 miau2 ,OK,
338_Hakka_1,338,蒜頭(塊莖),Garlic,Hakka_1,蒜頭,sɔn53>55tʰɛu11,son4 teu2 ,OK,
339_Hakka_1,339,薤,Scallion,Hakka_1,蕎頭,kʰiau13>35tʰɛu11,kiau1 teu2 ,OK,
340_Hakka_1,340,薑(塊莖),Ginger,Hakka_1,薑嫲,kiɔŋ13>35ma11,giong1 ma2 ,OK,
341_Hakka_1,341,(茶葉)梗,Stalk,Hakka_1,梗,kaŋ31,gang3 ,OK,
342_Hakka_1,342,菜薹,Sproutofcabbage,Hakka_1,菜心,tsʰɔi53sim13,coi4 sim1 ,OK,
343_Hakka_1,343,菜(整株),Vegetableincludingleavesandstalk,Hakka_1,菜,tsʰɔi53,coi4 ,OK,
344_Hakka_1,344,菜根(細根),Rootof thevegetable,Hakka_1,菜根,tsʰɔi53kin13,coi4 gin1 ,OK,
345_Hakka_1,345,菜秧(菜苗，供移栽),VegetableSeedling(fortransplant),Hakka_1,菜秧,tsʰɔi53jɔŋ13,coi4 yong1 ,OK,
346_Hakka_1,346,浮萍,Duckweed,Hakka_1,薸仔,pʰiau11tsai31,piau2 zai3 ,OK,
347_Hakka_1,347,水果(概稱),Fruit,Hakka_1,生果,saŋ13>35kɔ31,sang1 go3 ,OK,
348_Hakka_1,348,桃兒(果),Peach,Hakka_1,桃仔,tʰau11tsai31,tau2 zai3 ,OK,
349_Hakka_1,349,杏兒(果),Apricot,Hakka_1,杏,hɛn53,hen4 ,OK,
350_Hakka_1,350,李子(果),Plum prune,Hakka_1,李仔,li31tsai31,li3 zai3 ,OK,
351_Hakka_1,351,柿子(果),Persimmon,Hakka_1,腍柿,lɛm11sɛ11,lem2 se2 ,OK,
352_Hakka_1,352,石榴,Pomegranate,Hakka_1,石榴,sak53liu11,sak6 liu2 ,OK,
353_Hakka_1,353,梨(果),Pear,Hakka_1,梨,li11,li2 ,OK,
354_Hakka_1,354,橘子(果),"Mandarin, tangerine",Hakka_1,橘仔,kit31tsai31,git5 zai3 ,OK,
354_Hakka_2,354,橘子(果),"Mandarin, tangerine",Hakka_2,柑仔,kam13>35tsai31,gam1 zai3 ,OK,
355_Hakka_1,355,柳丁(果),Orange,Hakka_1,橙仔,tsaŋ11tsai31,zang2 zai3 ,OK,
